"timeStamp","plate","description","created","totalDue","paid","scannedTime"
"Sat Jan 26 2019 07:36:00 GMT-0400 (Venezuela Time)","TBS5923","","Sat Jan 26 2019 07:36:00 GMT-0400 (Venezuela Time)","6","true","Sat Jan 26 2019 08:17:43 GMT-0400 (Venezuela Time)"
"Sat Jan 26 2019 07:52:42 GMT-0400 (Venezuela Time)","PCX9121","","Sat Jan 26 2019 07:52:42 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 07:57:17 GMT-0400 (Venezuela Time)","PBD6982","","Sat Jan 26 2019 07:57:17 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 07:57:51 GMT-0400 (Venezuela Time)","PCP4370","","Sat Jan 26 2019 07:57:51 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 07:58:34 GMT-0400 (Venezuela Time)","TDP3602","","Sat Jan 26 2019 07:58:34 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:02:27 GMT-0400 (Venezuela Time)","PBB9213","","Sat Jan 26 2019 08:02:27 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:08:59 GMT-0400 (Venezuela Time)","PDP5321","","Sat Jan 26 2019 08:08:59 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:10:07 GMT-0400 (Venezuela Time)","PDR1341","","Sat Jan 26 2019 08:10:07 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:11:40 GMT-0400 (Venezuela Time)","PDD389","","Sat Jan 26 2019 08:11:40 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:13:46 GMT-0400 (Venezuela Time)","PDN2173","","Sat Jan 26 2019 08:13:46 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:14:04 GMT-0400 (Venezuela Time)","PCT8139","","Sat Jan 26 2019 08:14:04 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:14:22 GMT-0400 (Venezuela Time)","PCA9801","","Sat Jan 26 2019 08:14:22 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:16:39 GMT-0400 (Venezuela Time)","TDR3068","","Sat Jan 26 2019 08:16:39 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:18:29 GMT-0400 (Venezuela Time)","PDS5435","","Sat Jan 26 2019 08:18:29 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:20:12 GMT-0400 (Venezuela Time)","PCN3382","","Sat Jan 26 2019 08:20:12 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:21:40 GMT-0400 (Venezuela Time)","PBR972","","Sat Jan 26 2019 08:21:40 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:22:35 GMT-0400 (Venezuela Time)","PDP9174","","Sat Jan 26 2019 08:22:35 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:23:12 GMT-0400 (Venezuela Time)","PCH3087","","Sat Jan 26 2019 08:23:12 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:25:03 GMT-0400 (Venezuela Time)","TCT7571","","Sat Jan 26 2019 08:25:03 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:26:45 GMT-0400 (Venezuela Time)","PCF6976","","Sat Jan 26 2019 08:26:45 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:29:15 GMT-0400 (Venezuela Time)","PCF2826","","Sat Jan 26 2019 08:29:15 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:32:29 GMT-0400 (Venezuela Time)","TCP9367","","Sat Jan 26 2019 08:32:29 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:34:45 GMT-0400 (Venezuela Time)","TDN8821","","Sat Jan 26 2019 08:34:45 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:39:37 GMT-0400 (Venezuela Time)","PBP5972","","Sat Jan 26 2019 08:39:37 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:40:26 GMT-0400 (Venezuela Time)","PCX8055","","Sat Jan 26 2019 08:40:26 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:40:53 GMT-0400 (Venezuela Time)","PCZ3953","","Sat Jan 26 2019 08:40:53 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:41:14 GMT-0400 (Venezuela Time)","PCS4339","","Sat Jan 26 2019 08:41:14 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:43:49 GMT-0400 (Venezuela Time)","PDH4855","","Sat Jan 26 2019 08:43:49 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:44:37 GMT-0400 (Venezuela Time)","PDC4778","","Sat Jan 26 2019 08:44:37 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:45:48 GMT-0400 (Venezuela Time)","TCS8001","","Sat Jan 26 2019 08:45:48 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:47:10 GMT-0400 (Venezuela Time)","PCT369","","Sat Jan 26 2019 08:47:10 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:48:23 GMT-0400 (Venezuela Time)","PBL5614","","Sat Jan 26 2019 08:48:23 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:48:45 GMT-0400 (Venezuela Time)","TCS4580","","Sat Jan 26 2019 08:48:45 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:49:48 GMT-0400 (Venezuela Time)","PCE5146","","Sat Jan 26 2019 08:49:48 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:50:11 GMT-0400 (Venezuela Time)","PDD1591","","Sat Jan 26 2019 08:50:11 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:52:43 GMT-0400 (Venezuela Time)","PDD4642","","Sat Jan 26 2019 08:52:43 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:53:26 GMT-0400 (Venezuela Time)","PBR3196","","Sat Jan 26 2019 08:53:26 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:58:34 GMT-0400 (Venezuela Time)","PBE5327","","Sat Jan 26 2019 08:58:34 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:58:55 GMT-0400 (Venezuela Time)","PDH9308","","Sat Jan 26 2019 08:58:55 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:59:12 GMT-0400 (Venezuela Time)","PBL4310","","Sat Jan 26 2019 08:59:12 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 08:59:44 GMT-0400 (Venezuela Time)","PDC5068","","Sat Jan 26 2019 08:59:44 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:00:08 GMT-0400 (Venezuela Time)","PDK888","","Sat Jan 26 2019 09:00:08 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:00:27 GMT-0400 (Venezuela Time)","PCD3901","","Sat Jan 26 2019 09:00:27 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:00:49 GMT-0400 (Venezuela Time)","TDH3062","","Sat Jan 26 2019 09:00:49 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:04:12 GMT-0400 (Venezuela Time)","PDB3824","","Sat Jan 26 2019 09:04:12 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:06:29 GMT-0400 (Venezuela Time)","PCC4607","","Sat Jan 26 2019 09:06:29 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:07:40 GMT-0400 (Venezuela Time)","PCA6004","","Sat Jan 26 2019 09:07:40 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:08:00 GMT-0400 (Venezuela Time)","PDM4029","","Sat Jan 26 2019 09:08:00 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:10:34 GMT-0400 (Venezuela Time)","PCX7753","","Sat Jan 26 2019 09:10:34 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:10:52 GMT-0400 (Venezuela Time)","PBD2776","","Sat Jan 26 2019 09:10:52 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:14:20 GMT-0400 (Venezuela Time)","PBF6778","","Sat Jan 26 2019 09:14:20 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:15:56 GMT-0400 (Venezuela Time)","PDG5943","","Sat Jan 26 2019 09:15:56 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:16:56 GMT-0400 (Venezuela Time)","PAU7446","","Sat Jan 26 2019 09:16:56 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:19:15 GMT-0400 (Venezuela Time)","PDP6458","","Sat Jan 26 2019 09:19:15 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:21:11 GMT-0400 (Venezuela Time)","PBM7644","","Sat Jan 26 2019 09:21:11 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:21:29 GMT-0400 (Venezuela Time)","PCK2712","","Sat Jan 26 2019 09:21:29 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:24:57 GMT-0400 (Venezuela Time)","PDA7385","","Sat Jan 26 2019 09:24:57 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:25:19 GMT-0400 (Venezuela Time)","PCW2819","","Sat Jan 26 2019 09:25:19 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:26:22 GMT-0400 (Venezuela Time)","PCP6245","","Sat Jan 26 2019 09:26:22 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:26:38 GMT-0400 (Venezuela Time)","PCT4586","","Sat Jan 26 2019 09:26:38 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:27:56 GMT-0400 (Venezuela Time)","PDG2046","","Sat Jan 26 2019 09:27:56 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:28:17 GMT-0400 (Venezuela Time)","PAA8445","","Sat Jan 26 2019 09:28:17 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:28:43 GMT-0400 (Venezuela Time)","TBS7473","","Sat Jan 26 2019 09:28:43 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:35:29 GMT-0400 (Venezuela Time)","PCD4298","","Sat Jan 26 2019 09:35:29 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:36:06 GMT-0400 (Venezuela Time)","PBN800","","Sat Jan 26 2019 09:36:06 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:36:41 GMT-0400 (Venezuela Time)","PCH3777","","Sat Jan 26 2019 09:36:41 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:37:43 GMT-0400 (Venezuela Time)","PCZ9607","","Sat Jan 26 2019 09:37:43 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:39:22 GMT-0400 (Venezuela Time)","PCE3188","","Sat Jan 26 2019 09:39:22 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:39:48 GMT-0400 (Venezuela Time)","PCK532","","Sat Jan 26 2019 09:39:48 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:43:01 GMT-0400 (Venezuela Time)","PDE4691","","Sat Jan 26 2019 09:43:01 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:43:34 GMT-0400 (Venezuela Time)","PCF1519","","Sat Jan 26 2019 09:43:34 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:44:20 GMT-0400 (Venezuela Time)","PBH3898","","Sat Jan 26 2019 09:44:20 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:46:04 GMT-0400 (Venezuela Time)","PBD8268","","Sat Jan 26 2019 09:46:04 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:46:25 GMT-0400 (Venezuela Time)","PCF1575","","Sat Jan 26 2019 09:46:25 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:46:51 GMT-0400 (Venezuela Time)","PAZ2246","","Sat Jan 26 2019 09:46:51 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:48:09 GMT-0400 (Venezuela Time)","PBU5412","","Sat Jan 26 2019 09:48:09 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:50:28 GMT-0400 (Venezuela Time)","PBP1791","","Sat Jan 26 2019 09:50:28 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:50:52 GMT-0400 (Venezuela Time)","PCL1898","","Sat Jan 26 2019 09:50:52 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:51:31 GMT-0400 (Venezuela Time)","PBN4755","","Sat Jan 26 2019 09:51:31 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:54:44 GMT-0400 (Venezuela Time)","PDM8713","","Sat Jan 26 2019 09:54:44 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 09:55:18 GMT-0400 (Venezuela Time)","PBE4640","","Sat Jan 26 2019 09:55:18 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:00:06 GMT-0400 (Venezuela Time)","PDP5126","","Sat Jan 26 2019 10:00:06 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:00:37 GMT-0400 (Venezuela Time)","PBW5650","","Sat Jan 26 2019 10:00:37 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:02:22 GMT-0400 (Venezuela Time)","PDB9716","","Sat Jan 26 2019 10:02:22 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:08:37 GMT-0400 (Venezuela Time)","PCE7580","","Sat Jan 26 2019 10:08:37 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:09:06 GMT-0400 (Venezuela Time)","PDJ788","","Sat Jan 26 2019 10:09:06 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:09:50 GMT-0400 (Venezuela Time)","PCE5885","","Sat Jan 26 2019 10:09:50 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:12:33 GMT-0400 (Venezuela Time)","HBU8630","","Sat Jan 26 2019 10:12:33 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:14:47 GMT-0400 (Venezuela Time)","PBS8960","","Sat Jan 26 2019 10:14:47 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:15:51 GMT-0400 (Venezuela Time)","PBX4171","","Sat Jan 26 2019 10:15:51 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:18:32 GMT-0400 (Venezuela Time)","PCD9192","","Sat Jan 26 2019 10:18:32 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:19:05 GMT-0400 (Venezuela Time)","PCD41","","Sat Jan 26 2019 10:19:05 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:21:08 GMT-0400 (Venezuela Time)","PDS5477","","Sat Jan 26 2019 10:21:08 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:21:30 GMT-0400 (Venezuela Time)","PDN5031","","Sat Jan 26 2019 10:21:30 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:22:52 GMT-0400 (Venezuela Time)","PAX6391","","Sat Jan 26 2019 10:22:52 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:23:18 GMT-0400 (Venezuela Time)","PDH2788","","Sat Jan 26 2019 10:23:18 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:24:09 GMT-0400 (Venezuela Time)","PBM9060","","Sat Jan 26 2019 10:24:09 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:26:43 GMT-0400 (Venezuela Time)","PCA833","","Sat Jan 26 2019 10:26:43 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:29:08 GMT-0400 (Venezuela Time)","PDA45","","Sat Jan 26 2019 10:29:08 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:30:12 GMT-0400 (Venezuela Time)","TCN3602","","Sat Jan 26 2019 10:30:12 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:32:51 GMT-0400 (Venezuela Time)","TDH2899","","Sat Jan 26 2019 10:32:51 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:35:15 GMT-0400 (Venezuela Time)","HBE1917","","Sat Jan 26 2019 10:35:15 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:37:52 GMT-0400 (Venezuela Time)","PBH7772","","Sat Jan 26 2019 10:37:52 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:38:14 GMT-0400 (Venezuela Time)","PAR1935","","Sat Jan 26 2019 10:38:14 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:40:20 GMT-0400 (Venezuela Time)","PBR5234","","Sat Jan 26 2019 10:40:20 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:40:39 GMT-0400 (Venezuela Time)","PBX3683","","Sat Jan 26 2019 10:40:39 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:44:43 GMT-0400 (Venezuela Time)","PCE5885","","Sat Jan 26 2019 10:44:43 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:48:38 GMT-0400 (Venezuela Time)","PCX7959","","Sat Jan 26 2019 10:48:38 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:49:14 GMT-0400 (Venezuela Time)","TDJ2823","","Sat Jan 26 2019 10:49:14 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:49:39 GMT-0400 (Venezuela Time)","PCR4895","","Sat Jan 26 2019 10:49:39 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:50:22 GMT-0400 (Venezuela Time)","TDU7180","","Sat Jan 26 2019 10:50:22 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:50:45 GMT-0400 (Venezuela Time)","PCZ6321","","Sat Jan 26 2019 10:50:45 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:51:46 GMT-0400 (Venezuela Time)","PDP5820","","Sat Jan 26 2019 10:51:46 GMT-0400 (Venezuela Time)","12","true","Sat Jan 26 2019 12:05:28 GMT-0400 (Venezuela Time)"
"Sat Jan 26 2019 10:53:16 GMT-0400 (Venezuela Time)","PDD6973","","Sat Jan 26 2019 10:53:16 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:55:33 GMT-0400 (Venezuela Time)","PDT9309","","Sat Jan 26 2019 10:55:33 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 10:58:12 GMT-0400 (Venezuela Time)","HBA6672","","Sat Jan 26 2019 10:58:12 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:02:28 GMT-0400 (Venezuela Time)","PDS6222","","Sat Jan 26 2019 11:02:28 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:02:52 GMT-0400 (Venezuela Time)","TDP7307","","Sat Jan 26 2019 11:02:52 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:03:20 GMT-0400 (Venezuela Time)","PDC4293","","Sat Jan 26 2019 11:03:20 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:06:48 GMT-0400 (Venezuela Time)","PCW586","","Sat Jan 26 2019 11:06:48 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:07:12 GMT-0400 (Venezuela Time)","TDA9401","","Sat Jan 26 2019 11:07:12 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:09:20 GMT-0400 (Venezuela Time)","PAX3705","","Sat Jan 26 2019 11:09:20 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:10:42 GMT-0400 (Venezuela Time)","PDU1548","","Sat Jan 26 2019 11:10:42 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:11:56 GMT-0400 (Venezuela Time)","PCW9898","","Sat Jan 26 2019 11:11:56 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:15:34 GMT-0400 (Venezuela Time)","PBP8832","","Sat Jan 26 2019 11:15:34 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:16:23 GMT-0400 (Venezuela Time)","PDS6261","","Sat Jan 26 2019 11:16:23 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:20:16 GMT-0400 (Venezuela Time)","PBH5376","","Sat Jan 26 2019 11:20:16 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:21:24 GMT-0400 (Venezuela Time)","PBZ701","","Sat Jan 26 2019 11:21:24 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:23:00 GMT-0400 (Venezuela Time)","PCR9557","","Sat Jan 26 2019 11:23:00 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:26:13 GMT-0400 (Venezuela Time)","PBW3017","","Sat Jan 26 2019 11:26:13 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:28:52 GMT-0400 (Venezuela Time)","TDM9873","","Sat Jan 26 2019 11:28:52 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:30:58 GMT-0400 (Venezuela Time)","PDP7936","","Sat Jan 26 2019 11:30:58 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:32:44 GMT-0400 (Venezuela Time)","PBT1304","","Sat Jan 26 2019 11:32:44 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:34:15 GMT-0400 (Venezuela Time)","TCY8453","","Sat Jan 26 2019 11:34:15 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:34:44 GMT-0400 (Venezuela Time)","PDM6461","","Sat Jan 26 2019 11:34:44 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:36:07 GMT-0400 (Venezuela Time)","TDU7380","","Sat Jan 26 2019 11:36:07 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:38:37 GMT-0400 (Venezuela Time)","PBU5640","","Sat Jan 26 2019 11:38:37 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:45:11 GMT-0400 (Venezuela Time)","PBBB8715","","Sat Jan 26 2019 11:45:11 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:49:34 GMT-0400 (Venezuela Time)","PCL2367","","Sat Jan 26 2019 11:49:34 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:58:39 GMT-0400 (Venezuela Time)","PCW1368","","Sat Jan 26 2019 11:58:39 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 11:59:02 GMT-0400 (Venezuela Time)","PCU4083","","Sat Jan 26 2019 11:59:02 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:02:03 GMT-0400 (Venezuela Time)","TDP3932","","Sat Jan 26 2019 12:02:03 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:03:46 GMT-0400 (Venezuela Time)","TDT5781","","Sat Jan 26 2019 12:03:46 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:11:11 GMT-0400 (Venezuela Time)","PCY4489","","Sat Jan 26 2019 12:11:11 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:14:39 GMT-0400 (Venezuela Time)","PCH2309","","Sat Jan 26 2019 12:14:39 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:18:02 GMT-0400 (Venezuela Time)","PAY1128","","Sat Jan 26 2019 12:18:02 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:21:09 GMT-0400 (Venezuela Time)","TDU8601","","Sat Jan 26 2019 12:21:09 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:21:45 GMT-0400 (Venezuela Time)","PDS430","","Sat Jan 26 2019 12:21:45 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:22:43 GMT-0400 (Venezuela Time)","PCR2949","","Sat Jan 26 2019 12:22:43 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:29:46 GMT-0400 (Venezuela Time)","PDL909","","Sat Jan 26 2019 12:29:46 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:30:29 GMT-0400 (Venezuela Time)","PCJ4148","","Sat Jan 26 2019 12:30:29 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:31:05 GMT-0400 (Venezuela Time)","PCB1639","","Sat Jan 26 2019 12:31:05 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:31:55 GMT-0400 (Venezuela Time)","PBN982","","Sat Jan 26 2019 12:31:55 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:34:44 GMT-0400 (Venezuela Time)","PDA2236","","Sat Jan 26 2019 12:34:44 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:39:39 GMT-0400 (Venezuela Time)","PBN444","","Sat Jan 26 2019 12:39:39 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:43:14 GMT-0400 (Venezuela Time)","PDM6156","","Sat Jan 26 2019 12:43:14 GMT-0400 (Venezuela Time)","","",""
"Sat Jan 26 2019 12:48:26 GMT-0400 (Venezuela Time)","PDD3847","","Sat Jan 26 2019 12:48:26 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:13:56 GMT-0400 (Venezuela Time)","BLA1234","","Mon Jan 28 2019 07:13:56 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:27:12 GMT-0400 (Venezuela Time)","PDL3326","","Mon Jan 28 2019 07:27:12 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:37:16 GMT-0400 (Venezuela Time)","PBG1041","","Mon Jan 28 2019 07:37:16 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:38:43 GMT-0400 (Venezuela Time)","TBZ8549","","Mon Jan 28 2019 07:38:43 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:40:52 GMT-0400 (Venezuela Time)","PCB1667","","Mon Jan 28 2019 07:40:52 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:42:49 GMT-0400 (Venezuela Time)","HDA2567","","Mon Jan 28 2019 07:42:49 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:45:41 GMT-0400 (Venezuela Time)","PDG4246","","Mon Jan 28 2019 07:45:41 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:51:52 GMT-0400 (Venezuela Time)","PBL9460","","Mon Jan 28 2019 07:51:52 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:52:09 GMT-0400 (Venezuela Time)","PB07650","","Mon Jan 28 2019 07:52:09 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:52:22 GMT-0400 (Venezuela Time)","PBO7650","","Mon Jan 28 2019 07:52:22 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:52:52 GMT-0400 (Venezuela Time)","PBL445","","Mon Jan 28 2019 07:52:52 GMT-0400 (Venezuela Time)","","",""
"Mon Jan 28 2019 07:55:30 GMT-0400 (Venezuela Time)","PDC4352","","Mon Jan 28 2019 07:55:30 GMT-0400 (Venezuela Time)","","",""
